address,amount,raw_amount
0x0954155Fb081823d801A564c329C92c0775169FD,100.28872168425326,100288721684253261065
0xde77bb542310eb511B861e308dC874745bD3D4a7,100.14993594244227,100149935942442266970
0x02e05dbBF4df5d17cb3A0140F9643fE68cc4Ae39,100.1288924240484,100128892424048407828
0xDB050c58dB4008590128da12a39b80b4ddF931fF,100.0863002122137,100086300212213704194
0xE41B78Ae5C2b19caf9949f38f3D49Aa3f50a8afd,100.08549095146977,100085490951469764802
0x8Da17BBb1456D3839aC6a6Fe64607769e0c85140,100.05644311259047,100056443112590475533
0xc74853C01DbA798186C37Fb9983f38C297186944,99.99440626228242,99994406262282423782
0x442603794BDBFcc88f2efA1BcE7A6cAeC3e34aD9,99.93571806065145,99935718060651453253
0xf48Bc508bb574dFF1D97f05ef259780fb765b839,99.91366240578446,99913662405784469550
0x1A98aDb21352c521F4dA541bF963563EF6ba9FD2,99.86504447738336,99865044477383362088
0x80e60ee31486FB09D6ce15ed793B692f4C5FA374,99.86422675817725,99864226758177252718
0x5BfcE71a1909b4525156290A8Fa61Af0f723aB4b,99.60856173431014,99608561734310139630
0x0ddd8379689962F33337963e2105F16535b07Ee4,99.59561100656394,99595611006563946211
0x2137A9c9703fdbf93311397af3bed33aE54B45cd,99.5295494545552,99529549454555190235
0x2Ec9cCfc86e9d0d589237196b068aBa30687d9EF,99.42716488245597,99427164882455963135
0x0c726D9da0B670745c33558926F561A1A7537c3a,99.38237701295988,99382377012959885218
0xF02aA3024a16DDAcb1EBaFeec86d6AbB9F0Fe491,99.1888594526181,99188859452618109345
0x9E33078f3398be71da0E0fba182Af22eEA0EbB12,99.15022915773365,99150229157733646983
0x5A0f2C1d8E563db79Ee40F979F6bcD0d27f86f80,99.0716359037446,99071635903744613792
0x8eD14476DF77bEdc27af8B943eFdfb2E26F2D29F,99.00683955225772,99006839552257714207
0xb30F68682df7b8F0Ca7f0Fc15EBeF8E7d1Ac6Fb3,98.95994818186159,98959948181861597411
0x7ccf173012bfE53F16F4D6A2a4aea32abAfcD04C,98.87727366724208,98877273667242073274
0x21AA1D80C518b50BA03645554f374B72e4B50094,98.87190283314601,98871902833146008798
0xc1cAd6df277106222Dd45cF5B0300fBd4d1193D5,98.78944023483051,98789440234830509120
0x39DFEa331c4aE79DFF1906B996195479DFA6953F,98.77951068260535,98779510682605348322
0xA734CE642E2a20faC708B0D951Bf61464Aa72251,98.7483765426274,98748376542627400148
0x541649e9Fb64ed51C1581194bcD292f619f8De2C,98.3880933666394,98388093366639400866
0x59C796F962a38a87c2C8f7ecf9b5c63DD6a546d6,98.3413970199969,98341397019996900191
0xC15B2336797a5A7F3110453598462FbaF4205AB6,98.18784491549737,98187844915497364732
0xdA3D7c30728663ECD96cdc3667025148F9909DC1,98.17849554467362,98178495544673624912
0x652151c8521A46bEA762624726214FADd2e666Cc,98.07581168648349,98075811686483488834
0xF5bdf3988BbF50367a484Bb33CaFBB531AcC871d,98.07500680519922,98075006805199219519
0xb0848a5322F7d5D29416ac07B2dF6E0CdB6C50D2,98.0080760241007,98008076024100704135
0x950684ebb78Bcb34a929e09Bc279a03D3dfD75C0,97.81668150616322,97816681506163214888
0xF23f6369163bF289Da4b133bEb8ABd8C9458E34D,97.70069879664345,97700698796643451714
0xeDE3235ccd29C05664625ffe338E6ADd03484361,97.6437469368251,97643746936825091618
0x2db547f6dC6e775982911192D19D57b58eA67a82,97.43000444492327,97430004444923271000
0x26ec913e5816821186510a08f1Ec3847Ac851086,97.39550044484173,97395500444841730049
0xB216E6654498C8f8C8F7a6Ce39A76E4848eE87c6,97.22977487639851,97229774876398507742
0x989751e24cC37806B282A49fB3196B3E2c79fB38,97.18443738181367,97184437381813660192
0x1585B0CE4e3Db0492e34DA859BcE3fdA93fEFabd,97.18094667472353,97180946674723532247
0xDc52FF28fDA77c9CeA31c8206685fcd6553B8B35,97.12431896582191,97124318965821913448
0x8B9318D28173B288F79887B6C8bc814C770F3729,97.11168763344968,97111687633449671426
0xb28037800F282E7A96a79fD0b0B5c1EED64bAaD2,97.10085656131584,97100856561315833114
0x182687C2F1EC01f79FA509351788512b7BF88B53,97.04042528000642,97040425280006424138
0xfDf23CC909a34E3AD9b609f3F2c7EBFdded4ABFf,96.9510912542625,96951091254262498142
0x9f90CDCF2105a199D485caA398e9Fa956265d479,96.94332388242003,96943323882420036612
0x998a30cc97703b862e32B16eC32Dba9712a8117A,96.85461402987211,96854614029872111067
0x951dcBafc1D80B9cD612915e9CcF5Ada06d6566E,96.81064100617016,96810641006170162295
0x1264f7D54798C1898611CB07FeA0389eEa7235D0,96.78158977424849,96781589774248492726
0xc2290727cB3b3ED37CDA565CD004e5581402399d,96.76340042949766,96763400429497660562
0x93F0930d837fF1a57256C73D92AD4E95d1e52743,96.66009150974753,96660091509747526884
0xcF8e7573894CB97D2589EFdaF04cf65b8ad94cD9,96.65870771317573,96658707713175732423
0x98AB4F649B264f31b8a16EeE86E72408B01F99Fe,96.62338916866823,96623389168668226551
0xdb0f0bED14F1A10C3f75720BEcE8c0d26854D15f,96.59207652252584,96592076522525836887
0xECc275675653465936AaddB6F7D86E68bee1DDe7,96.4886837771857,96488683777185705487
0x5C647cA5e2Bc5BD17c40410FcB8003D38879Ae50,96.31997506634525,96319975066345245481
0x235942eD8DafF3895b4c970fC6C27650d2F0f60B,96.3066567428595,96306656742859503342
0xaa9f2dfdFAf058B26D19d1334347B516B6576EA9,96.24687051983962,96246870519839624517
0xD4c6325Bc524bE5F9cD4A934A4e163F41f061aEA,96.19669234861001,96196692348610017567
0x59C29c7bB645599E04a1599D70Bb0b70b660cd4F,96.03315109354143,96033151093541434636
0xF098C4C3c318A95ba98e108a25d8109847670e59,96.00378459204767,96003784592047663091
0xC6Cc9f8C22E18Eda573D5337b76227B0e6343E8F,95.93998667654905,95939986676549057299
0x7cBB2864da19A852f142B333443f35438e95Ad86,95.91766235574707,95917662355747065746
0x67550cf403559A59e31E25E78dA581B73f6e1B40,95.87401482482483,95874014824824828397
0x3357B4563fa31e29ed50e265eDd97B87efA63D4a,95.82607597535271,95826075975352704917
0x1DFFDb114e58baEdBD25290A1EffFa9fC3726D1f,95.75987115634784,95759871156347835985
0x6A9ee69B6781C18164ee9F7C58f1763BcFfC7c51,95.74524687158592,95745246871585921500
0xcE4C0752125B20C5c9aDCE829c26a44235DF9DcE,95.67187038956092,95671870389560918529
0x67BC76E8Fd78CC59594C9F43C643eA7CAfA48669,95.64777656143883,95647776561438835793
0xacECa1a715Df05863c3eDe7DB16FA6AB86C07463,95.64323462099647,95643234620996466630
0x232120e7D777337f8492078F3060564b301bB52B,95.4958537967242,95495853796724202123
0xb9C65107119D067A391e72E776622D5ec57d9621,95.49245087457983,95492450874579830956
0x9709a9f77d4349e1DA4220f1458fBe9339d612E3,95.47985186050936,95479851860509356051
0x507d008F414eFa4a913d67801284f90181eb003b,95.47696881388434,95476968813884335930
0xbb101a5EEA6973693c475b4eF925dcad69373b90,95.43428451505517,95434284515055165691
0x0357c980E66E6EF343A35715138b7670b0AE74c5,95.35884528064845,95358845280648448720
0x859a25CDe306B8B0617bf2684776A97091846BE5,95.3082471759936,95308247175993603742
0x92228FFb485Fe39E5479837E0697829504527Fdf,95.24744401145642,95247444011456424379
0x627dbC3058DC76152D5c0363895DAd710714F1Ef,95.22456511963293,95224565119632929312
0xD497067716fe11367F5fBd4d32aa1f30C584Cd5A,95.21722541388799,95217225413887983598
0x1aC63283BE52225cbc462792fC8156167d8898aD,95.17264196898415,95172641968984153529
0x7044a3E6bf3baf4F0d2F8884A2Ee4E2D838f8902,95.17169945725892,95171699457258917976
0x1Ab149Ad80d8F49045cf452C4f1Ba2284b5AedA2,95.07706464868063,95077064648680636769
0xe164644e1e8Bb14BA8aA19be1B78ec6CF22F7ca8,95.07447342548856,95074473425488556230
0x209583C38817F25c0DC5aEd972eaDf53bC6d69d0,95.0666303124596,95066630312459589050
0x1FABb8cf927dF47e3707Cfe4Ab847112e08e9057,95.05433986766454,95054339867664544045
0xD129C8B3CD1117cFce673Ff54F9A3BeF2a4a48e3,94.78598095601153,94785980956011522521
0xbDA8FE421687f15a45EcC9B4E243A9369493f6eA,94.73529218825801,94735292188258007955
0xA2Df955E88C437c0224A50c24870606b4c795BC6,94.70588925762938,94705889257629384550
0xdC1054A8FD96e8303067fa26081632a713Fad6e3,94.70175458440995,94701754584409960437
0x8Cc8Aa103bfE1CD8755DC80C64539370B587909F,94.64749327059985,94647493270599849577
0x1428eb10E01dE0FA51292E50d0f87eB3AcE25a1d,94.58463727519035,94584637275190347170
0xaCe3692CE9E5F9912583b4c4f1d4831090dF3407,94.54047107733946,94540471077339461141
0xBC1BcEdbDCE23013Ddb726ED1fC297614dbD6293,94.53812139070388,94538121390703881034
0xD0190738C574436F994e436dE438a55c4aC7A454,94.52668707993985,94526687079939841277
0x073FDA0cdb6Dc1a64cd7e31FbE75a55CDfede4c1,94.4655541943507,94465554194350705709
0x78993bfE37DA5a8DF2D5a8d7213A41c26B20B49D,94.36911162294015,94369111622940158998
0xcB12c36f9fb4a69e6bFfc3518360D2afc78cAdF1,94.34528298102232,94345282981022321453
0x8409DaF0D03Ea176823B3c7240Dc28Ce371B1F8D,94.28473081169541,94284730811695405475
0xAE3bce4A8cDb3eb511Ef06E8373e0989d7c5Ba2C,94.21615101182084,94216151011820839923
0xbBBfC46566e5f0302cEF913af8C8F423070ce6A1,94.19557945648975,94195579456489746502
0xccb7A13bD03C106A4c29E1EE726E6C524238B564,94.07004936418583,94070049364185835574
0x3035A1bBd824041B07f8Ab2297a71A81E00127c5,94.02278016093663,94022780160936630345
0x44Acd0Ff3bE9Fdfb932453C82B5dF5739D28b276,93.89423962166998,93894239621669980482
0x8BE47929974DD39410c08eb04FA32acb2035dF92,93.77009056405218,93770090564052189194
0xa64Cde11df892BD2705f1A230acc5D2Bd6ada8A0,93.73567760348726,93735677603487256483
0x1C494f1919C1512ebE74a5dCc17DAC9A64069023,93.72021322654398,93720213226543975919
0xf924efc8830bfA1029fA0cd7a51901a5EC03DE3d,93.64674640314772,93646746403147717549
0x9aCa21D4C170c80610593640cA3f1aFD23A19562,93.48050825525021,93480508255250220146
0x947576fafB328CE5f9aAcF7F6476Ad50A5Fbe01f,93.35385989001037,93353859890010365942
0xff0162431bf1263C60f163D931bF4935765178FF,93.3432518514637,93343251851463698510
0xff9028a8fB4CA4C8925d0969D348057DE4FAC5Fb,93.27442995800943,93274429958009429506
0xD26471Da93fB2AcA09fcCa27dC68f25c24331157,93.22101691003151,93221016910031514448
0xBeaF73203F46ed79D78fF74F27C76FFd88E28d07,93.1544779096749,93154477909674889170
0xe4b73f379705EAc71bf2Dc17e33E069A90a4041D,93.03209582684867,93032095826848668460
0x90FA9158a8Ca22387d8ac39fb8f84a3124aEDfb0,92.84361316862216,92843613168622150437
0xC7D5a3c5B6173E485e8D7308815882665CE77A61,92.72876484961111,92728764849611103606
0x85EcD18097BDe42CF4456d58F830ddA9480Aa762,92.72382773846203,92723827738462034778
0x78a84205AFA023df7A5ABEf167B21d33579304e3,92.66401658356953,92664016583569538976
0xDb53fd872368c4D72EBB814B1e5d7b1bABE2b834,92.59769148356821,92597691483568213174
0x68272302905258bC4947f01Ce06f3677E50c3b4b,92.5878576649309,92587857664930894266
0xbD160c0dE7cC1Bd36Ab1A3a6EC5B801daF92a962,92.58349052681739,92583490526817378718
0xFa16B4019D0368366b97f2e9822046C6D4DCAB47,92.41075542651268,92410755426512683971
0x23bc95F84BD43C1FCc2bc285fDa4Cb12f9AEE2df,92.38616388577128,92386163885771282033
0x36f82636A12C45D26106a0d982Acf666bB391be8,92.30611674856532,92306116748565320374
0x71044B815005ADD2377edd8E365f3D463a2c523C,92.29997541079723,92299975410797235361
0x9148cC7D2b40CE93e2De2955Fa739F36Ad4868eC,92.29489499691486,92294894996914864049
0x8df937Afdf1d08C2bA565d636ca1365a42144385,92.28579653207143,92285796532071423775
0xba9575518AAF90350116D241b80c900d4d1C421a,92.22556114843981,92225561148439810085
0xb975346966e40C054D9e0Bd3BF76f13a3337caD2,92.17604267611706,92176042676117061062
0x433208865Bd9F0B2e44eaEd267F84F02e382a162,92.0681424821741,92068142482174092444
0x91630f63C76d1eaf2c3BC3F35fcB16CCEb905E26,92.06037511446182,92060375114461817124
0x8a0fCF14276329C30324C464185B6E30EE2a5DdB,92.01252831526948,92012528315269481341
0x71535AAe1B6C0c51Db317B54d5eEe72d1ab843c1,91.99311300435515,91993113004355157898
0x742b6DE8Cb16327B68c83e1d6433174dB89FD2E0,91.93731564210945,91937315642109457385
0xFf371fc81eC7DdDDaDa4F76082C5c90B9E056833,91.84136677658935,91841366776589352422
0x3820977F01255DA9Ca6c7570e9ad54ECdDd59FA4,91.64951682392051,91649516823920500503
0x116AE23fAB1a9F88A65DAeE725456D849cfc04A5,91.57420954889122,91574209548891221567
0x0891dcD61174f3d11405B0682a28c518b569534C,91.4829566798273,91482956679827291872
0xd6dc139Ca18D68a418C04b2C1ECf83B2Bc95178D,91.45308692480253,91453086924802537001
0x08A39aE0b0dA06fE824a65fA0A73C3126A82A0bA,91.4404050715521,91440405071552103033
0x6b8155c5b71526F684da268071FA33e0d5A693d7,91.37837724901732,91378377249017312192
0x93977aE29dE7da9d3b10bF619a64E9DFE786f101,91.34611712004745,91346117120047451768
0xCced99090A0664640C3DEFcC1ac8a96D4b9A5d11,91.13208558346729,91132085583467293295
0xC698D04f0d0E0a8fe0D5Fc9A74cC0C0CD0f37a1D,90.9354627792427,90935462779242698014
0x814dc08048890359fB91341341B7E42e685FB446,90.90280468798746,90902804687987450474
0x0d26EE84036c92C827e197fc4b4f756A524691F8,90.79261604832305,90792616048323060256
0x16027fCA7230f8C5cD7dd8cf4a3AB6Ec61238C20,90.60100822818558,90601008228185577038
0x97138DBa9f27769628D5c8e81Aea10a6d96E1172,90.37700773147407,90377007731474068896
0x0573B48cd681560818e1c6f5BE2DeE53f2807BC6,90.31430981812274,90314309818122739892
0x6a70f38d4C1f214D5da8E31a50023DC270d2F7C0,90.25103698617411,90251036986174117940
0x3CA7F49d73aa73AcC2Ed225BDbeC233E5B5Ff1dC,90.2073436154799,90207343615479904969
0xED25b12116062500098F361597D72f3Bb27CCA61,90.13491608202902,90134916082029015396
0x6dAe1b52E4aB59CaB8Ef4BdA884E24aA473d15ca,90.12551446190865,90125514461908644862
0xeDC36b2972542c0813a7aBd2aE1bBb7750391907,90.04194624427637,90041946244276380538
0x36C3EC6370861599f5687aD99a5427C48B617199,89.95872429356018,89958724293560184590
0x7869FF8bB18997cDc35B68d8C3a7F031d12422Bf,89.92074621556678,89920746215566785285
0xC67E37e9a7c3d6Ca4462263B47f91eE52C6E8378,89.80873996509467,89808739965094676172
0x2004de6C092ACBacCe29244d45d7ABadd5084aC7,89.71494542018425,89714945420184245597
0xDCd0f870018032C72a782de9e3D9aE75d216d75C,89.54951732644562,89549517326445625152
0x66c93DBa5340A9CB612aA9B27046e5f298A91c16,89.51266713213734,89512667132137335472
0x84199929f429Ce133E6e0EdC63505aA749Eed0aB,89.4441554836141,89444155483614101483
0xaa6301a24F583c202e6f91110B02988813EaCC3c,89.2983126693739,89298312669373894251
0x2b725108875321DebC7aab927d434e32e5E7e693,89.28889814089509,89288898140895080951
0x6Cac5eeB01d56E889AFac1f8D7f6666b344225E3,89.1331678982665,89133167898266501223
0x17Cb8e52c2Ac32AaD94b72758EBF8e84F0D94f8C,89.0754101983426,89075410198342593427
0xfc5f398e9056CC0CBB8e0B435E295F4fd18C2a4b,89.01802983540426,89018029835404270466
0x487382897171441A3b293251430fcAbf8aa0F5b4,88.90225061181215,88902250611812144562
0x9feaa55916f11d1348D1d21d1768B0F165278C5e,88.89558949913474,88895589499134742580
0x8209d31C3E4E8fBebc84219DcE65ecd90117BfA3,88.87985488989204,88879854889892045059
0xE163A823E867c8777F20B59353F6EBF100b596cC,88.86015433554041,88860154335540412046
0x960B1A74Abe556689D1f1e793124F4f8eF27303b,88.8404004771709,88840400477170903060
0x96bdDbE70e19a66B174960de9B9CCCe35AaeBc96,88.79168906076195,88791689060761946858
0x6Bd0E7AB4Ef8543460858FA69A22e6cc4bADe8BB,88.76108223077964,88761082230779635474
0xeB7d4f8809C0DB6b3910660A3768b4debd233589,88.64280414261637,88642804142616374896
0xd52F36169DBaE2Cc54f21E0bca98D82252DD611C,88.59955050363308,88599550503633080495
0x746c7757501193aF295797d4F338121Cf22A4aCd,88.59898610553907,88598986105539063119
0x4C6Ab26aF01b63B0C421F569C569d65BbB2b3a97,88.59443847129064,88594438471290639721
0x125Af443B3Dc4125f1BD4946c55612bDc1D3F71b,88.56151284484825,88561512844848251707
0xBAF591AE584E5592f0A836E2c6028B9FfF88Fd7E,88.463581633695,88463581633695000889
0x08fEB93Ad66208808549bB5EfB97F8fbCc9ea6D0,88.30324577019742,88303245770197415617
0x4c72d1599df60CdF2CfDcB30B1e2a008e4CaC224,88.23693244072359,88236932440723589003
0x782fEed0Fa2E56A3BD719f38C164E3cf914417A4,88.11573457191295,88115734571912948639
0x8465f0641137130873Dc204366C125CcCB1f591F,88.11211961416612,88112119614166122570
0x27fA0Af2Eec8abc152EbbF40613e7a63b05D7CaC,88.06466117496178,88064661174961780648
0xDd903d23Af089a4D2d257ef2a4d34E755813da7b,88.05344980989099,88053449809890998744
0x9a1e213C2F35C81C25E5982b7dbe511b5ED3620C,87.9714908944537,87971490894453693553
0x582048F5ce820e81B740e8297A1a741853985a9d,87.96444310386288,87964443103862875961
0x2e895aE59E5569E48D858E143911e3BEfbC63A12,87.94714226877169,87947142268771683967
0x14b889B25e70f60D8Dc0aa5F10c83680add61351,87.93163888666372,87931638886663721478
0x786F63B089616F9175E0Ebe58065dBEee7d3ae2f,87.80852313613791,87808523136137903280
0xf2c908735d350a7057Dba61540f5F8e80D1BecB3,87.7011318333548,87701131833354791842
0x354C3c410Cc7d05a3ff0422D15A5ea62dED99bA2,87.67610311046116,87676103110461159990
0x4035083d87FdA50FF12eb20032f228641AcB563f,87.65177000566189,87651770005661889499
0x65016d5cA5b8DA7d682b7c47c0ecDb1c49dBa72A,87.62098484704528,87620984847045284721
0x4f2FC90212e949fF4AA32DeF570744163671F22B,87.52487356811282,87524873568112817723
0xfB6F3F88D11206439db6E6D5c5277E53b866d002,87.36590948125621,87365909481256205055
0xd9C4d9bfcc6A542bee2dDF422fcaD004da025226,87.08687974156423,87086879741564238232
0xc5C3B3fa52e4E593917E99978EF4df22ed45F08b,87.07051938121334,87070519381213338676
0x57913A725195d2a7cD7c76A0d663D3066Ad7cf50,86.93572332047985,86935723320479846030
0x9a3f66C46653811a826d24dA1F5DCEd08a8f657A,86.90477953844275,86904779538442758469
0x3AdA13f58D139564f486e5c6f220D6C1a28f72E8,86.75823469733461,86758234697334619199
0x19C6135367008a0CA6C49487aA84456FF178c96d,86.71397961129637,86713979611296363741
0xdd3091156Ddd0b5F19a0CC81E5648c2A64c6740f,86.47380258097797,86473802580977968139
0x0982585742f117Be5a755BE3172ebB6FA07522cD,86.3884629198836,86388462919883589656
0x1b7DF924c2d48c5A6d12EF60f9Ab81333ED26D48,86.20991638555162,86209916385551620342
0xE1E534f25F2Cb54F8D7De306Fd936BBd6091A994,86.17145854584469,86171458545844681666
0x67e5ab5b573F01030a1076dDA7A79Ef0f31A1bFa,85.87773111775995,85877731117759955393
0x7Dc445E2B251e82bd45A4401e72Cf60b6B4a13aB,85.86163719274252,85861637192742524766
0xb32E42952cBEA92138B3FC4A97abFdEC47268F06,85.72896540273373,85728965402733739165
0xBB220B24f6f044Dc341C3adbb9F04cccAf824D88,85.63505971216517,85635059712165173276
0xdAD1971fE99b115fA6e357C4De78EBAcB623e23b,85.60448880199651,85604488801996512310
0x44BdB19dB1Cd29D546597AF7dc0549e7f6F9E480,85.60046624893411,85600466248934111611
0xB1830696cf1504DB081f93238Cd25C855a62E0FC,85.5653995494454,85565399549445397692
0xC94e8f3F3dDA71cEb760A53d1760d68b57065BF3,85.453908602966,85453908602965995684
0xF94aBF1327DA4C4d2C69afdDD634697ea496035E,85.44085092210874,85440850922108737888
0x533a04903DADe8B86cC01FCb29204d273fc9f9B9,85.33873623111108,85338736231111087830
0xEc52Df97c934e398b43a4bd25F1ED0bAd6d35D8C,85.33860168505774,85338601685057732813
0x4a4AbC2439620b311e6E044Aa22841126ceb9CF3,85.29350145728625,85293501457286257151
0x9dEae281b0c3075559759955d5797dfBC5f833E3,85.28892849579731,85288928495797312070
0xD7C7eFF84dcf4a129941374D9C29244021B7125e,85.03965076548647,85039650765486474813
0xF54bdeF1eeC1035270251a16BA7020b6D014826e,84.87577570167329,84875775701673290159
0xF22AAea09cF9b65D145a1e17ef7a4F7b06f40cd3,84.86589516006356,84865895160063565438
0x23BcA3f361c89A4DA94784dC26b70dd04B5558e0,84.86000066588338,84860000665883380517
0x24D9Db7c839262197b278A912Ca0beEfbfbc15a2,84.85270393476263,84852703934762636732
0x5785Fd6a2C4e11a6F3Cce7dAD5700CA9Db63bbdb,84.83292900560937,84832929005609373984
0x63ACb57B970AF5BC4B5B23ecF5dA4f60cd93Ee00,84.75538606171314,84755386061713134777
0xd8906900af43B728C754Cd8437069db6a029eCcf,84.65639082598894,84656390825988930496
0xAE667Ed58c0d9198fc0b9261156d48296C1bB3da,84.65596583376522,84655965833765217447
0x381a17eb78501498fa183C81648B4165826E1af7,84.59280094797255,84592800947972552888
0x779a903384637B2130F252515cCb247a277836c7,84.58350489891129,84583504898911284853
0x03D7aF59bB55f880159dBB6469835A6917898d37,84.52373398542672,84523733985426717796
0x98DA49A8067d7566F4b1Adfb3e5c5201A1775BC2,84.50978311508425,84509783115084244218
0x4eD9c6193ede88A5D41b2E833E46508800420780,84.50134018235386,84501340182353855488
0x2fcC020F72E5d2EdD2a24D04f3Dc90D7fDFbD1DD,84.48572261695253,84485722616952524133
0xC659e68FD7F85E9887554cBcac47C13c97E9DFF5,84.48079500664775,84480795006647759569
0x7905DdEBe57a7E191038f3bAaF9804966D27b61c,84.46177802203525,84461778022035246375
0x170A4421A8eb8eCC533e76AC097805F456a668c7,84.4503530132304,84450353013230399389
0x898B64D90C4d821564A3B96cff2497159d8bA530,84.44408092279744,84444080922797442559
0xd766C35684da0A61434842edB2A43B7f0C7161e2,84.3689071131378,84368907113137801199
0x0A8fd0069Fde5932a857c27dC3727d5dC04a3451,84.36193134109017,84361931341090166352
0x5e5FFEf1103717f17a9A155D0c7646EC5e16551E,83.94625366578008,83946253665780069879
0x3Ad88d19282c9020DC305b75165EED3E8833efcA,83.82020767622676,83820207676226758687
0x9841FDE9a964BF7aa61805868C27BE53e29F515F,83.81891275242755,83818912752427544930
0xe5C2957111327D1C328e72705355dA077EA575AC,83.64397983187877,83643979831878772676
0x89D3e7F71e23e584a2984e57fBF8b34fAC421e3C,83.54040771990245,83540407719902451126
0x0B6121DDCE71373b3c02780b22CC78dD20D3A7f9,83.47930161618116,83479301616181161176
0x168221b76c6A20e797635b58E4939eE46D2C1743,83.47174435139551,83471744351395513221
0xc0F6bd9F0BE7E08b51f65B82fC95A19Df826F0fE,83.44033329151706,83440333291517062922
0xd89c958be39b07091e20443EC2dDcd0530A689c7,83.42334575124585,83423345751245841270
0xfceD998d6c0EC055A765499B2F229d4E1A800479,83.35761821185024,83357618211850242535
0x7AB7a75d2CE3Dfa9F05dD198Bc9568fD896914FF,83.2115504538038,83211550453803801444
0xe181cd64CdBdF34c39cE7F55f49AC069d1B94262,83.15623303797834,83156233037978343078
0xe310EcB5ad4BDF59d7E2BfA28871a67D260eCEf0,83.15457515845478,83154575158454778765
0xf1A1602C90D8E510bC583EABb53667e3AFae4b52,82.95756618652423,82957566186524226142
0x70366D00eAD55F33a2ED49Fe2D7aD157916C8449,82.93335866686209,82933358666862086098
0x26BCBbBd9c8b9b229167cF501dD7FeC0B1e0F93a,82.92823037975083,82928230379750834554
0xf842fC07e5038d88db957a6BE0133AFB0Af01ac3,82.92793099250939,82927930992509394350
0x81Ab33AE5a0768aE73C0c35Def8444b0044bDf5A,82.9159770621591,82915977062159103511
0x3AA667D05a6aa1115cF4A533C29Bb538ACD1300c,82.69376064497912,82693760644979126072
0x2364F5644730A9a9fd84f63E0514f3841C700BD2,82.68668153096438,82686681530964379371
0xEcD9A1521ade8fBb8AaE45095795526ce6047F23,82.57964280792362,82579642807923615328
0xbb4CF4776E6F3C9CE7c63a24EEFA11E5540350a2,82.40990487733916,82409904877339158951
0xEA72158A9749ca84C9ecBf10502846f7E4247642,82.40192694737917,82401926947379163898
0x81F3171F5626B12bc0F122D15FDD635670F72012,82.4004867345992,82400486734599197908
0xf03C649fAEA94Bd148a28D108880b47296cb2085,82.23067126424117,82230671264241164971
0xEDcF354909Dc19734bdC5b35f800238F592D5a92,82.21596845992478,82215968459924778568
0x000f4432a40560bBFf1b581a8b7AdEd8dab80026,82.19565844299844,82195658442998430823
0xE2b2f2545A4B7Df8c6d0e564aDaE558bc0C9f6ED,82.18983854641418,82189838546414173337
0xbEc7B649FF1b72Ce87acD470da0036A0BEC6453B,82.13298572810189,82132985728101889548
0x3382726Df6Df71cEd9A002308820909315ED450c,82.02427831185483,82024278311854832861
0xDe545722c14EA858A6BDB9Ad5B7dd83cA2F703c8,81.90515705705965,81905157057059660399
0x31BC944e5dB708E082883beE6afb64f7A5877572,81.72870138901224,81728701389012243047
0x1305101d3d0537AD8070c57F7Db2B390951cEE04,81.67944151353966,81679441513539657438
0xA64c7925E25C728D8105896c74D823b8BBb0F127,81.6081449816429,81608144981642890322
0x1574A47822DC67D7ffD5e9DE7b9fa85dbE98ac5f,81.4468417915462,81446841791546203314
0xd838bcB27dDdaF04229339077c6887Ea11f8B746,81.43762824292257,81437628242922568326
0xb52b4bd16D32e84Fa74f8CC46F4B6546a095bBc4,81.42234436073963,81422344360739627238
0xd5Bb23D16BA5A13A91d60dD5f3925164b6eF9255,81.20049374388861,81200493743888615167
0x01B2F6622B0815194B805df29B053c13a75f7363,81.08847970857319,81088479708573195034
0xdB0B1496C4a9C98F2D9D7e372931511695dFf049,81.07936629685592,81079366296855917482
0x0900a13FB9382c6668a74500cccE70Eb96385e0C,80.96099979965112,80960999799651116434
0x8D2d6F4D257c177aF8111a084bF18a77047e1596,80.85841178468705,80858411784687045273
0x89A8487860965D053bBDDECeFf17F43dB2bb696a,80.82206343403155,80822063434031542612
0x2d9E71409c917bC3395673f6d81e4Ed32d1FB31a,80.78968255778089,80789682557780892728
0x23c28761E14Fc2DD07EEd9B5Dc67d8d20b880216,80.7045314530574,80704531453057398815
0x834bc57eE60AbD149473D455991013C83889B049,80.62624011727479,80626240117274795814
0xF27CD446a6539a6bBA47bb56eBE76F1A6916B237,80.55859246080382,80558592460803820995
0xCD980B28732be9DdfaAF2b12b292Bb07ebc86889,80.44078967033752,80440789670337523491
0x55C3E66a54DA4fF525e9aa5F3229b02cCa381701,80.42083038137415,80420830381374150183
0x8C9bB9C5632309dc9bCc60e2E5A21Cc6da7a1079,80.39077395982346,80390773959823468591
0x061E64d6F5318718843FCf840E1c9131BB778F70,80.39011630150345,80390116301503451030
0xCb4F8da589B1567153Ee16D317655298f11fa55b,80.3472877907931,80347287790793107573
0x79aAdCdAa085d428f4e8B606E4a915d7425Db828,80.25864192859612,80258641928596126927
0x187B6cCf39C3ed15Fd5949D8284ff1d667411072,80.25557071685856,80255570716858555088
0x2d7EF1628662520F4ee68c5D2134b1F7Fb48fA9a,80.24726527274474,80247265272744747163
0x5853eD4f26A3fceA565b3FBC698bb19cdF6DEB85,80.24525990594591,80245259905945909677
0x4b070C428DdBb49524aBf2d4BE4998C1e3B6F3A5,80.22926783154324,80229267831543240779
0x0BE4B45d83753ac4D1066c464130701dC3a8232B,80.12487622382359,80124876223823590582
